"","unit","timestamp","sensor","genotype","g_alias","treatment","3D Leaf Area mm²","Canopy Light Penetration Depth mm","Convex Hull Area Coverage %","Convex Hull Area mm²","Convex Hull Aspect Ratio","Convex Hull Circumference mm","Convex Hull Maximum Width mm","Digital Biomass mm³","GLI Average","GLI [-0.2:0] %","GLI [-1:-0.2] %","GLI [0.15:0.3] %","GLI [0.3:0.6] %","GLI [0.6:1] %","GLI [0:0.15] %","Hue Average °","Hue [0:25] %","Hue [100:125] %","Hue [125:360] %","Hue [25:50] %","Hue [50:75] %","Hue [75:100] %","Lightness Average %","Lightness [0:0] %","Lightness [0:25] %","Lightness [100:100] %","Lightness [25:50] %","Lightness [50:75] %","Lightness [75:100] %","NA NA","NDVI Average","NDVI [-1:0] %","NDVI [0.15:0.3] %","NDVI [0.3:0.45] %","NDVI [0.45:0.6] %","NDVI [0.6:1] %","NDVI [0:0.15] %","NPCI Average","NPCI [-0.2:0] %","NPCI [-1:-0.2] %","NPCI [0.2:0.4] %","NPCI [0.4:0.6] %","NPCI [0.6:1] %","NPCI [0:0.2] %","PSRI Average","PSRI [-0.2:0] %","PSRI [-0.4:-0.2] %","PSRI [-0.8:-0.4] %","PSRI [-4:-0.8] %","PSRI [0.2:4] %","PSRI [0:0.2] %","Plant Height Averaged mm","Plant Height Max mm","Projected Leaf Area mm²","Saturation Average %","Saturation [0:0] %","Saturation [0:25] %","Saturation [100:100] %","Saturation [25:50] %","Saturation [50:75] %","Saturation [75:100] %","Surface Angle Average °","Voxel Volume Total mm³"
"4631","17:6:1",2022-11-25 12:35:19,"A","potato","potato","n/a",3450.8,10.4759,50.0956,5349.5,57.7768,283.058,108.166,42752.9,0.153336,20.4525,7.11775,22.1221,16.652,7.16169,26.4938,155.973,2.50439,15.3339,65.9051,2.41652,3.27329,10.5668,7.62461,0,99.978,0,0.0219684,0,0,0.280171,0.644739,0.153779,1.07645,6.65641,29.6573,62.0606,0.395431,-0.108175,25.7909,38.7522,10.7645,3.36116,1.75747,19.5738,-0.0483063,51.5158,12.6318,0.395431,0,3.86643,31.5905,12.3893,14.6439,2679.87,38.8717,0,28.5369,3.00967,48.3743,14.5431,5.53603,50.9436,4552
"4632","17:6:1",2022-11-25 12:37:51,"A","potato","potato","n/a",3550.48,10.4829,50.5892,5396,56.254,285.167,108.988,43902.6,0.166927,15.776,4.8525,27.5331,16.5028,5.94271,29.3929,148.93,2.37281,14.9637,65.3912,2.41556,5.28003,9.57674,7.41815,0,100,0,0,0,0,0.521969,0.648762,0.19239,0.983326,6.86191,28.2386,63.3818,0.342027,-0.111743,27.1484,37.8367,10.5387,3.46302,1.66738,19.3459,-0.0451527,52.6721,12.1419,0.149637,0.0213767,4.14707,30.8679,12.3653,14.4939,2729.8,38.3089,0,30.419,2.8431,45.746,15.776,5.2159,50.2449,4678
"4633","17:6:1",2022-11-28 11:53:54,"A","potato","potato","n/a",10643.5,38.3148,14.3847,51258.8,10.0924,1543.85,726.702,575473,0.154286,17.829,5.92158,24.8996,16.8408,6.12245,28.3866,154.048,2.1292,14.824,66.5917,2.3622,4.12984,9.96304,7.02582,0,99.9116,0,0.0723124,0.0160694,0,0.166312,0.651873,0.40977,0.907922,5.77696,27.3662,65.0892,0.449944,-0.121612,25.6789,40.5351,9.64969,3.04516,1.7596,19.3315,-0.0517542,52.8604,12.7672,0.506187,0.0642777,3.45493,30.3471,54.068,62.999,7373.4,38.7523,0,29.7204,3.16568,46.0389,15.6596,5.41539,43.8574,12446
"4634","17:6:1",2022-11-28 11:56:18,"A","potato","potato","n/a",10635.9,38.2509,14.4252,51097,10.0596,1543.61,726.885,575729,0.164712,14.8566,6.24396,28.118,19.8115,5.22075,25.7493,147.538,1.69997,14.349,65.7589,1.92556,4.6165,11.65,7.07753,0,99.9597,0,0.0402836,0,0,56069200,0.651889,0.378666,0.829842,6.56623,28.1421,63.5514,0.531743,-0.132844,25.6123,39.776,9.91782,2.81985,1.70802,20.166,-0.050208,50.8862,13.7609,0.644538,0.0644538,4.14115,30.5027,54.1308,62.999,7370.85,40.0058,0,28.4241,3.06155,45.5769,16.3954,6.54206,43.8779,12412
"4635","17:6:1",2022-11-29 11:34:15,"A","potato","potato","n/a",12392.8,40.5867,15.1007,59877.8,11.6973,1568.36,732.926,730532,0.148376,19.8985,8.07134,22.4826,17.9262,6.80857,24.8129,157.878,2.30424,14.7497,67.9425,2.53206,3.16344,9.30808,7.23722,0,99.8633,0,0.110655,0.0195274,0.00650915,23.7137,0.656936,0.53375,1.10005,5.53928,27.4491,64.9222,0.45564,-0.136302,24.227,42.4787,9.39921,3.07232,1.90718,18.9156,-0.0580529,50.9731,14.6781,0.943826,0.110655,3.81436,29.4799,58.9479,71.6411,9041.95,40.7533,0,26.5768,3.74927,46.6771,16.7806,6.21623,46.8587,15363
"4636","17:6:1",2022-11-29 11:37:08,"A","potato","potato","n/a",12352.5,40.7224,15.709,57240.6,11.1896,1563.34,732.874,730244,0.160445,15.9302,5.42153,26.7733,17.1168,5.69031,29.0678,153.536,1.97981,14.0029,68.0674,2.17648,3.98584,9.7876,7.07406,0,99.9082,0,0.0786679,0.0131113,0,0.149465,0.657685,0.472007,0.976793,5.6772,26.1112,66.1728,0.590009,-0.140416,26.1309,41.4514,9.13203,2.68782,1.56025,19.0376,-0.0570999,53.4679,13.3014,0.708011,0.0852235,3.48105,28.9563,59.117,72.1609,8991.94,39.1728,0,29.6316,3.16638,45.5487,15.8778,5.77553,46.72,15254
"4637","17:6:1",2022-11-30 11:14:17,"A","potato","potato","n/a",10858.2,39.5941,60.6112,13376.5,54.4552,459.314,170.792,625709,0.172498,9.24052,2.75978,38.047,19.566,0.830117,29.5565,150.874,0.888371,15.146,74.8343,1.03401,2.08986,6.00743,6.5717,0,99.9272,0,0.0145635,0.0436904,0.0145635,0.252981,0.667133,0.480594,0.7573,3.84475,21.1389,73.1523,0.626229,-0.157962,40.8796,37.3407,3.82291,0.655356,0.473312,16.8281,-0.0616064,71.8343,5.92005,0.364087,0.0946625,1.32527,20.4617,57.6254,66.999,8107.66,33.7262,0,36.4014,1.39081,47.2075,12.8523,2.14811,48.3171,13733
"4638","17:6:1",2022-11-30 11:16:50,"A","potato","potato","n/a",10901.6,39.8394,61.1071,13233,54.4339,458.087,170.176,633164,0.175881,9.88313,2.51278,38.0789,20.1388,1.01534,28.3711,150.304,0.810811,16.0701,74.1417,1.23448,1.93572,5.80716,6.53431,0,99.9489,0,0.0292184,0.0073046,0.0146092,0.249036,0.668457,0.55515,0.577064,3.76917,21.3002,73.2432,0.55515,-0.157352,40.3652,37.3265,3.68152,0.511322,0.36523,17.7502,-0.0609664,71.4901,5.69028,0.430972,0.073046,1.07378,21.2418,58.0802,66.924,8086.3,33.6557,0,35.8583,1.30752,48.3419,12.301,2.19138,47.8935,13690
"4639","17:6:1",2022-12-01 11:34:46,"A","potato","potato","n/a",15016.3,43.6078,64.418,18246.5,66.8862,505.756,182.829,971485,0.18072,8.90227,1.90088,38.7042,19.9691,0.975318,29.5482,147.853,0.766322,16.3913,72.9548,1.06986,2.2293,6.58838,6.94425,0,99.9801,0,0.0149283,0.00497611,0,0.110987,0.66002,0.517516,0.502588,3.55792,23.4275,71.5117,0.482683,-0.136899,41.242,34.5243,3.99582,0.835987,0.353304,19.0486,-0.0558176,70.2329,5.22492,0.233877,0.0497611,1.21417,23.0444,64.6953,71.799,11754,32.4487,0,37.087,0.885748,49.4825,10.7932,1.75159,51.5014,20096
"4640","17:6:1",2022-12-01 11:37:17,"A","potato","potato","n/a",15686.9,44.5106,16.4676,74000.8,14.7934,1592.38,727.984,1025570,0.182228,8.5455,2.01576,38.844,20.7356,1.0031,28.856,146.874,0.816814,16.4318,72.2331,1.3518,2.35491,6.81156,6.83848,0,99.9761,0,0.0191068,0.00477669,0,0.144898,0.665362,0.496776,0.525436,3.42011,22.0874,73.0595,0.410795,-0.136286,39.7564,34.9988,4.5283,0.74994,0.458562,19.508,-0.0569787,68.985,5.42632,0.257941,0.0716503,1.17984,24.0793,65.3776,72.599,12186.1,32.9721,0,36.3076,1.12252,49.0327,11.7172,1.81992,50.9584,20935
"4641","17:6:1",2022-12-02 17:23:36,"A","potato","potato","n/a",13297.6,45.9908,72.434,14136,66.9721,448.797,163.936,1064500,0.141566,13.9407,2.73358,33.0984,14.0259,0.977495,35.2239,162.072,0.801318,11.3037,80.9104,1.07411,1.73903,4.1714,6.32235,0,99.9716,0,0.0284155,0,0,0.181946,0.681244,0.409184,0.397818,2.8586,20.408,75.5683,0.358036,-0.181993,40.1114,42.5892,2.30734,0.477381,0.34667,14.168,-0.0742053,76.3185,5.95022,0.369402,0.0454649,0.562628,16.7538,80.0525,87.799,10239.3,31.9839,0,41.0832,1.12526,44.5215,11.2185,2.0516,50.3522,17596
"4642","17:6:1",2022-12-02 17:25:58,"A","potato","potato","n/a",13270.3,45.8981,72.8532,14055.5,67.1064,448.356,163.549,1060780,0.138966,13.1806,2.85142,34.5262,13.0604,0.664186,35.7171,160.713,0.847409,11.0449,80.71,1.08216,1.76925,4.54624,6.35689,0,100,0,0,0,0,0.23348,0.676967,0.435156,0.452333,3.19496,20.8989,74.7151,0.303464,-0.17846,40.1317,41.4372,2.55368,0.314916,0.251932,15.3106,-0.072616,75.0816,6.12081,0.326367,0.0400802,0.601202,17.8299,79.9361,88.599,10239.9,31.3616,0,42.1758,1.10507,44.3287,10.4781,1.9124,50.4986,17465
"4643","17:6:1",2022-12-05 11:52:40,"A","potato","potato","n/a",12027.6,107.968,60.3123,15899.5,82.662,469.643,166.494,1521200,0.191673,10.0616,2.61956,35.7722,23.9642,1.97466,25.6078,146.484,1.34688,16.8474,70.2888,1.34117,3.13891,7.03687,5.82443,0,99.8573,0,0.136971,0,0.00570711,0.155975,0.690949,0.582125,0.913138,2.34562,14.9869,80.4817,0.69056,-0.137274,33.5806,38.5572,5.72994,1.60941,0.759046,19.7637,-0.0499966,66.6648,5.06221,0.365255,0.0228284,1.56375,26.3212,126.476,136.345,9589.35,35.964,0,29.4373,1.31834,51.5866,14.9583,2.69946,52.8735,17522
"4644","17:6:1",2022-12-05 11:54:58,"A","potato","potato","n/a",11972.1,108.363,61.3136,15638.8,82.2288,466.046,166.417,1510850,0.190075,9.78013,2.62588,36.1415,23.1089,1.874,26.4696,147.678,1.2987,15.9262,71.2919,1.32718,2.68284,7.47323,5.87538,0,99.869,0,0.113921,0.00569606,0.0113921,0.155788,0.691178,0.580998,1.05377,2.455,14.8952,80.3714,0.643655,-0.143928,33.8631,39.3939,5.57644,1.48098,0.80884,18.8767,-0.0519163,67.4926,5.18911,0.524037,0.0455685,1.65755,25.0911,126.198,136.5,9588.67,36.1223,0,29.5398,1.45819,51.2987,14.9294,2.77398,53.2203,17556
"4645","17:6:2",2022-11-24 18:04:08,"A","potato","potato","n/a",6254.04,31.961,64.9309,7208.88,85.3244,316.15,110.301,266637,0.225745,6.9243,1.07278,38.6566,27.4899,2.69414,23.1623,123.697,1.41412,25.0396,48.0068,2.66975,5.15665,17.713,6.43311,0,100,0,0,0,0,0.183143,0.65331,0.0975253,0.828965,4.60807,24.1497,69.9744,0.341339,0.00252742,29.8427,20.4803,14.7507,3.58405,1.49945,29.8427,0.00361496,49.2259,1.07278,0.0243813,0,3.29148,46.3855,42.6344,45.199,4680.79,35.0403,0,28.4408,0.768012,55.2481,13.3853,2.15775,48.4522,8203
"4646","17:6:2",2022-11-24 18:07:48,"A","potato","potato","n/a",5952.48,32.2116,62.5047,7079.38,86.2463,312.766,108.281,256617,0.229876,6.72236,1.15681,37.2108,27.8278,3.26478,23.8175,124.306,1.33676,27.0823,47.545,2.08226,4.74293,17.2108,6.54205,0,100,0,0,0,0,0.244821,0.649196,0.141388,0.848329,5.53985,23.6632,69.3702,0.437018,0.00527289,31.2982,19.1902,14.5244,2.93059,1.61954,30.437,0.00408476,49.4344,1.01542,0.0385604,0,3.09769,46.4139,43.1109,45.399,4424.94,34.8768,0,30,0.719794,53.4704,13.2391,2.57069,48.0145,7780
"4647","17:6:2",2022-11-25 12:35:19,"A","potato","potato","n/a",6762.54,38.343,56.9563,8805,86.8835,354.548,123.548,299147,0.223325,6.21437,0.793562,37.8451,26.9476,2.23539,25.964,124.235,0.994747,28.8253,46.4849,2.1795,4.40371,17.1119,7.0216,0,100,0,0,0,0,0.174148,0.630372,0.1453,0.748854,4.62725,28.6465,65.6309,0.201185,0.0158226,33.9443,15.4912,14.5524,2.99542,1.26299,31.7537,0.00515922,48.5861,0.793562,0.0447077,0.0111769,2.7607,47.8037,44.236,50.199,5015,33.0869,0,33.3855,0.502962,52.811,11.6128,1.68772,47.866,8947
"4648","17:6:2",2022-11-25 12:37:51,"A","potato","potato","n/a",7073.09,38.2686,59.2561,8836.25,86.6098,355.56,124.332,314340,0.223318,4.80635,0.750992,43.6005,24.0318,2.08132,24.7291,122.617,1.26596,25.8985,47.452,2.17788,5.3535,17.8522,6.9735,0,100,0,0,0,0,0.102647,0.629404,0.0858277,0.654436,4.72052,28.9883,65.1969,0.354039,0.0154231,35.7794,15.2666,14.7087,3.90516,1.0192,29.3209,0.0064986,50.4023,0.622251,0.0107285,0.0107285,3.0898,45.8642,44.4417,50.1045,5236.02,32.8921,0,33.859,0.55788,52.6768,11.4902,1.41616,47.7552,9321
"4649","17:6:2",2022-11-28 11:53:54,"A","potato","potato","n/a",8116.88,57.9046,61.5911,10040.4,80.3932,376.573,136.875,540268,0.232189,3.88797,0.598858,45.1539,26.0641,1.82421,22.471,123.309,0.819974,31.5828,45.4026,1.6031,3.72213,16.8694,6.77136,0,100,0,0,0,0,0.0945959,0.639961,0.193477,0.617284,2.93901,24.7006,71.2825,0.267183,0.0084199,36.1894,13.8566,12.963,2.53363,0.66335,33.794,0.00265587,49.2814,0.737055,0.0276396,0,2.05454,47.8994,66.561,72.599,6183.98,32.6275,0,32.8911,0.405381,54.3763,11.2217,1.10558,49.6351,10854
"4650","17:6:2",2022-11-28 11:56:18,"A","potato","potato","n/a",8165.16,57.8116,62.1842,10008.9,80.7321,376.26,136.865,543230,0.234552,4.67675,1.18294,43.6497,28.95,1.63228,19.9083,120.602,0.90784,31.2334,43.6864,1.84319,4.34663,17.9826,6.77564,0,100,0,0,0,0,0.170311,0.642688,0.238423,0.586887,3.18203,25.1719,70.5548,0.265933,0.0105717,31.0867,15.8735,14.773,2.47593,0.522696,35.2682,0.00682888,46.2173,0.696928,0.0275103,0.00917011,1.94406,51.105,66.5302,72.599,6223.94,33.9512,0,28.2348,0.467675,57.7625,12.4897,1.04539,49.67,10905
"4651","17:6:2",2022-11-29 11:34:15,"A","potato","potato","n/a",8465.59,63.2476,62.9669,10133.4,78.984,380.723,139.577,605043,0.231067,5.78174,0.846325,37.6926,28.4543,2.72606,24.4989,125.5,0.837416,30.3074,46.441,1.67483,4.08018,16.6592,6.88202,0,100,0,0,0,0,0.117617,0.64291,0.33853,0.516704,2.80624,24.8998,71.0735,0.365256,0.00306715,32.3831,17.7372,13.9332,2.65479,0.855234,32.4365,0.000496921,48.9176,1.08686,0.0801782,0.0267261,2.28062,47.608,71.4709,76.324,6380.67,33.8747,0,30.5924,0.623608,55.0111,12.2762,1.49666,48.9203,11225
"4652","17:6:2",2022-11-29 11:37:08,"A","potato","potato","n/a",8319.29,63.2946,62.1862,10149.5,79.7378,380.807,139.531,594078,0.239498,3.30846,0.845096,47.1995,27.079,2.03183,19.5361,123.558,0.863077,29.8481,47.4332,1.24966,3.47029,17.1357,6.86328,0,100,0,0,0,0,0.101629,0.64349,0.314663,0.620336,2.94884,23.5548,72.2467,0.314663,0.00123695,36.447,15.3016,13.8722,2.31952,0.611346,31.4484,0.000608069,50.9485,0.665288,0.107885,0.0269711,1.90596,46.3454,71.4097,76.499,6311.59,33.7969,0,28.9041,0.602355,57.7722,11.5347,1.18673,49.3538,11123
"4653","17:6:2",2022-11-30 11:14:17,"A","potato","potato","n/a",13110.8,59.6401,14.596,67474,15.7883,1569.7,742.223,972932,0.232959,3.12661,1.1281,51.2512,28.2998,0.624177,15.5701,125.802,0.750157,32.7092,51.8296,0.910496,2.89755,10.9031,6.68484,0,99.9599,0,0.0229056,0.0171792,0,0.1168,0.658494,0.28632,0.606998,2.50816,16.4691,79.7973,0.332131,-0.0299434,42.6502,14.6023,7.49585,1.0422,0.612724,33.5967,-0.0101776,55.9698,1.12237,0.0858959,0.0629903,1.4316,41.3274,74.2083,82.199,9848.48,32.4786,0,28.4029,0.755884,63.5973,6.53954,0.704346,48.692,17463
"4654","17:6:2",2022-11-30 11:16:50,"A","potato","potato","n/a",12961.6,59.8029,14.6438,67454.9,15.776,1570.34,742.397,963486,0.235851,3.35049,1.2064,50.2802,29.5254,0.720412,14.9171,126.431,0.686106,33.6821,51.9954,0.931961,2.65866,10.0457,6.67645,0,99.9543,0,0.0114351,0.0228702,0.0114351,0.099283,0.660548,0.291595,0.571755,2.2813,16.3465,80.1487,0.360206,-0.0337755,42.8588,14.6884,7.03831,0.920526,0.651801,33.8422,-0.0126207,56.215,1.09777,0.120069,0.0743282,1.18925,41.3036,74.334,82.199,9877.95,32.8071,0,27.8845,0.77187,63.3619,7.1012,0.880503,49.6489,17490
"4655","17:6:2",2022-12-01 11:34:46,"A","potato","potato","n/a",10625.3,75.339,61.7514,12987.6,82.6315,421.729,149.281,900741,0.241865,1.471,0.945643,59.0712,28.1031,0.0630429,10.346,122.344,0.476324,39.661,46.7218,0.707481,1.55506,10.8784,6.86819,0,99.965,0,0,0.0140095,0.0210143,0.891311,0.642514,0.448305,0.595405,2.57775,17.0566,78.8946,0.427291,-0.00817448,46.7988,7.41104,6.98375,0.616419,0.203138,37.9868,2.03878e-05,53.6985,0.350238,0.112076,0.0420286,1.35192,44.4452,84.7732,92.599,8020.05,31.208,0,26.5621,0.392267,69.5643,3.29224,0.189129,49.0214,14276
"4656","17:6:2",2022-12-01 11:37:17,"A","potato","potato","n/a",11172.4,74.9172,63.6419,13294.5,81.7873,427.55,152.053,947737,0.245766,1.41378,0.869507,58.038,29.6296,0.139387,9.90973,121.811,0.378335,40.3226,45.2874,0.716846,1.68592,11.6089,6.85275,0,99.9801,0,0,0,0.0199124,810406,0.644924,0.318598,0.650471,2.4625,16.9189,79.3575,0.292048,-0.00634876,45.3405,7.55343,7.22156,0.550909,0.185849,39.1478,0.000617214,52.4028,0.338511,0.0929245,0.0464622,1.30758,45.8118,84.8285,92.599,8460.88,31.4956,0,25.3617,0.311961,70.7022,3.46476,0.159299,49.2378,15066
"4657","17:6:2",2022-12-02 17:23:36,"A","potato","potato","n/a",17072.9,49.8417,16.3301,82516.8,18.138,1633.66,758.841,1399250,0.232142,4.39724,1.57317,46.2367,29.8011,1.23394,16.7578,129.715,0.856549,30.4287,56.4178,0.907433,2.13713,9.25243,6.40034,0,99.9279,0,0.0381631,0.0169614,0.0169614,0.22156,0.680258,0.216257,0.50036,1.86151,14.1458,82.9241,0.351948,-0.0438127,43.8027,17.3896,7.51389,1.45868,0.86927,28.9658,-0.0180215,59.8143,1.08553,0.139931,0.110249,1.10673,37.7433,81.9576,94.5263,13475.1,33.7536,0,29.7121,1.08977,57.7407,10.1514,1.30603,52.0977,23583
"4658","17:6:2",2022-12-02 17:25:58,"A","potato","potato","n/a",12492.4,56.6925,66.5584,14482,73.8752,454.663,166.019,971350,0.254947,1.36315,0.615808,53.665,31.753,0.490255,12.1129,125.583,0.358723,35.7408,51.6501,0.51417,1.29738,10.4388,6.46017,0,99.8864,0,0.0478297,0.0478297,0.0179361,0.130168,0.67499,0.149468,0.556021,1.69796,12.8243,84.4852,0.286978,-0.0219334,46.2394,11.9694,8.02942,1.24357,0.388617,32.1296,-0.00817653,57.5571,0.526127,0.0896807,0.0358723,0.860935,40.9303,77.7553,84.599,9638.99,33.0593,0,26.8086,0.346766,63.6076,8.65718,0.579935,50.4982,16726
"4659","17:6:2",2022-12-05 11:52:40,"A","potato","potato","n/a",24599.6,97.4532,22.5512,79593,16.2294,1633.92,765.618,3448140,0.212414,4.80325,1.4438,47.655,23.189,1.14812,21.7609,131.899,1.21733,24.2584,59.7496,1.71432,3.57963,9.48067,6.0531,0,99.9969,0,0.00314554,0,0,0.13771,0.673624,0.248498,1.57592,3.34371,13.9977,80.3592,0.474977,-0.0526743,41.5872,21.7074,7.02715,2.23019,1.39662,26.0514,-0.0133269,61.8257,1.33057,0.0723475,0.0503287,3.74005,32.981,140.171,155.572,17949.2,32.9051,0,31.5058,0.978264,57.5289,8.54015,1.44695,46.8297,31791
"4660","17:6:2",2022-12-05 11:54:58,"A","potato","potato","n/a",24422.8,97.9932,22.3764,79119.8,16.1926,1632.73,765.431,3432230,0.209836,4.73437,1.36312,48.5289,22.1022,1.05173,22.2198,132.758,1.18518,24.0627,60.5109,1.68086,3.41891,9.14146,6.13923,0,99.9936,0,0.00317743,0.00317743,0,0.773706,0.671968,0.266904,1.50928,3.32359,14.3143,80.0902,0.495679,-0.0562196,42.0755,22.1689,6.69166,2.31634,1.37583,25.3718,-0.0145161,62.6938,1.42349,0.0857905,0.0285968,3.85422,31.9141,140.534,156.599,17704.1,32.6968,0,31.9649,0.87697,57.6163,8.11833,1.42349,46.4343,31472
"4661","17:6:3",2022-11-24 18:04:08,"A","potato","potato","n/a",4234.57,44.4625,73.5449,4454.19,46.2279,263.203,108.414,225530,0.233822,3.82957,0.931516,44.1953,28.7218,1.41452,20.9074,120.367,0.603761,32.9308,41.7802,1.69053,3.50181,19.4928,5.45615,0,100,0,0,0,0,205570,0.672692,0.0172503,0.534759,2.03554,17.1123,80.1622,0.138002,0.0225804,32.9653,13.2137,14.0762,2.43229,1.24202,36.0704,0.00448556,45.7133,0.431258,0.0345006,0,1.05227,52.7687,53.2592,63.799,3275.83,33.1634,0,31.1885,0.465758,56.65,10.2467,1.44903,50.67,5797
"4662","17:6:3",2022-11-24 18:07:48,"A","potato","potato","n/a",4286.07,45.8921,75.4297,4411.22,45.7321,261.805,108.405,232797,0.221897,4.97266,1.40123,42.3616,26.0766,2.13602,23.0519,120.937,1.09364,31.6644,41.9344,1.69173,3.48599,20.1299,5.43866,0,100,0,0,0,0,0.112768,0.664373,0.0170882,0.734792,2.64867,18.9679,77.3582,0.273411,0.0281016,31.5277,13.4826,14.4566,2.8879,1.41832,36.2269,0.00631846,44.3438,0.580998,0.0854409,0,1.84552,53.1442,54.3147,63.799,3327.37,33.0205,0,33.4928,0.854409,53.3493,10.4409,1.86261,50.9168,5852
"4663","17:6:3",2022-11-25 12:35:19,"A","potato","potato","n/a",4681.63,35.2593,72.1399,5000.59,43.5853,285.654,122.46,274159,0.217389,4.72824,1.06817,41.8473,26.1389,1.1153,25.1021,123.347,1.06817,31.4326,45.3817,1.50801,3.80145,16.808,5.68486,0,100,0,0,0,0,0.0932295,0.662666,0.0471254,0.345586,1.50801,18.6773,79.2963,0.125668,0.014544,37.0719,12.0641,13.8706,2.10493,0.628338,34.2601,0.00315263,48.759,0.329877,0.0314169,0.0157085,1.17813,49.6858,58.5606,72.949,3607.42,31.4535,0,35.8938,0.565504,53.4559,9.39365,0.691172,50.3947,6366
"4664","17:6:3",2022-11-25 12:37:51,"A","potato","potato","n/a",4730.04,34.8998,72.2075,5002.56,43.1469,286.919,123.483,275812,0.223184,2.95087,0.517972,47.8575,24.0465,0.926071,23.7011,120.755,1.08303,32.3183,42.7562,1.6324,3.97112,18.2389,5.71237,0,100,0,0,0,0,0.141953,0.664364,0.0941767,0.329619,1.13012,18.1918,80.1758,0.0784806,0.0146115,35.7244,11.5367,12.7609,1.72657,0.392403,37.859,0.00406394,47.0099,0.219746,0.0313922,0,0.988856,51.7501,58.3106,73.399,3612.22,30.7884,0,36.8859,0.313922,54.2144,8.05211,0.533668,49.7811,6371
"4665","17:6:3",2022-11-28 11:53:54,"A","potato","potato","n/a",5907.9,43.161,70.6225,6109.84,62.6745,305.335,116.619,428735,0.225767,2.57883,0.748263,47.1406,25.7215,0.708177,23.1026,119.163,0.774987,31.9081,41.6488,1.41635,3.94174,20.31,5.87003,0,100,0,0,0,0,0.819465,0.65679,0.0935329,0.36077,1.89738,18.5462,78.8749,0.227151,0.0333345,36.9856,8.65847,15.62,2.57883,0.587921,35.5692,0.0111097,45.4169,0.200428,0.0267237,0,1.28274,53.0732,72.5697,80.1184,4314.93,31.4891,0,35.489,0.414217,53.9017,9.64725,0.547835,46.9106,7484
"4666","17:6:3",2022-11-28 11:56:18,"A","potato","potato","n/a",6030.92,43.3694,70.4334,6179.83,63.1971,305.871,117.033,437826,0.221252,3.88772,1.01476,44.8471,26.9768,0.579863,22.6937,120.297,0.922509,30.0474,43.5688,1.71323,4.38851,19.3595,5.82744,0,100,0,0,0,0,0.0882332,0.661479,0.118608,0.566684,1.77912,17.1191,80.1133,0.30311,0.0200253,37.4934,11.136,15.116,2.02952,0.474433,33.7507,0.00853215,48.3131,0.316289,0,0,1.43648,49.9341,72.5968,80.1452,4352.67,31.7099,0,33.6057,0.527148,56.7211,8.57934,0.566684,46.1911,7588
"4667","17:6:3",2022-11-29 11:34:15,"A","potato","potato","n/a",6488.56,51.1522,68.9209,6829.16,62.1873,321.557,122.026,517591,0.229753,3.73982,0.46902,42.6932,27.9561,0.975068,24.1669,123.217,0.629474,31.1034,45.6677,1.56751,3.39422,17.6376,6.02789,0,100,0,0,0,0,0.0945242,0.663739,0.0617132,0.308566,1.6786,16.9341,80.8072,0.209825,0.01339,37.5339,12.3056,13.1696,2.20933,0.641817,34.1397,0.00295563,49.5433,0.283881,0.0123426,0,1.09849,49.062,79.7697,85.417,4706.71,31.9682,0,34.0163,0.370279,54.1842,10.6023,0.826956,46.4977,8102
"4668","17:6:3",2022-11-29 11:37:08,"A","potato","potato","n/a",6886.02,51.4015,67.4526,6876.82,62.6783,321.475,121.695,549691,0.223996,2.79128,0.785047,49.7445,24.4237,0.647975,21.6075,123.062,0.623053,29.3583,47.5763,1.33333,3.41433,17.6947,5.97269,0,100,0,0,0,0,0.0951237,0.661164,0.0623053,0.448598,1.73209,17.3458,80.2368,0.174455,0.00966318,40.0374,11.7259,13.757,2.21807,0.436137,31.8255,0.00246459,51.4143,0.311526,0.0373832,0,1.08411,47.1526,79.8271,86.199,4638.59,31.422,0,33.8318,0.299065,56.3115,8.82243,0.735202,42.3439,8025
"4669","17:6:3",2022-11-30 11:14:17,"A","potato","potato","n/a",7022.73,59.0555,70.5502,7224.95,66.5202,324.077,122.797,614350,0.240819,1.13572,0.494771,60.0697,25.9642,0.101203,12.2343,120.831,0.393568,39.3006,44.1246,1.00079,1.79917,13.3813,5.75538,0,99.9888,0,0.0112448,0,0,378698,0.671595,0.0787136,0.461037,1.43933,10.4014,87.4171,0.202406,0.00358305,44.6756,6.51074,8.81592,0.764646,0.146182,39.0869,0.00194505,50.9839,0.146182,0.0337344,0.0112448,1.04577,47.7792,87.4802,101.399,5097.22,30.7228,0,28.8429,0.236141,67.5475,3.21601,0.157427,46.5363,8893
"4670","17:6:3",2022-11-30 11:16:50,"A","potato","potato","n/a",7086.24,59.2764,71.3608,7176.94,65.8262,324.066,122.797,620087,0.239359,1.00897,0.560538,60.796,25.7399,0.044843,11.8498,120.756,0.43722,40.8072,43.1614,0.784753,1.90583,12.9036,5.77344,0,100,0,0,0,0,0.0925031,0.66899,0.112108,0.538117,1.52466,10.8296,86.8049,0.190583,0.00420218,44.0583,5.95291,8.01569,0.784753,0.14574,41.0426,0.0031366,49.8767,0.0672646,0.044843,0.0112108,1.18834,48.8117,87.5058,102.199,5121.52,30.4733,0,29.1031,0.224215,67.5785,2.94843,0.14574,46.2808,8920
